Date,Day,Time,Temperature_C,Humidity_%,AB1_Students,AB2_Students,AB3_Students,AB4_Students,AB5_Students,MAB1_Students,MAB2_Students,MAB3_Students,MAB4_Students,Active_Windows_Labs,Active_Mac_Labs,Central_Library_Occupancy,Admin_Office_Staff,Glass_Cafeteria_Occupancy,Open_Cafeteria_Occupancy,Auditorium_Active,Boys_Hostel_Load_kWh,Girls_Hostel_Load_kWh,Solar_Generation_kWh,Electricity_Consumption_kWh,Net_Grid_Usage_kWh,Anomaly_Score,Is_Anomaly,Year,Month,Day_Of_Month,Hour,Day_Encoded,Total_AB_Students,Total_MAB_Students,Total_Students,Total_Hostel_Load,Total_Active_Labs
2026-01-28,Wednesday,06:00,24.1,56,151,193,135,142,149,110,141,170,198,0,0,1,5,20,10,0,467,468,15,2825.5,2810.5,0.0889,0,2026,1,28,6,6,770,619,1389,935,0
2026-01-28,Wednesday,07:00,24.7,52,479,395,408,384,467,305,347,430,427,0,0,40,5,178,63,0,403,393,30,2888.8,2858.8,0.0975,0,2026,1,28,7,6,2133,1509,3642,796,0
2026-01-28,Wednesday,08:00,24.7,53,1218,1094,981,1012,989,1225,977,973,1124,14,10,80,5,172,68,0,420,357,47,4415.2,4368.2,0.0002,0,2026,1,28,8,6,5294,4299,9593,777,24
2026-01-28,Wednesday,09:00,25.8,46,1461,1441,1005,1304,1280,1177,1186,1294,1351,33,33,120,180,162,63,0,343,317,81,5370.3,5289.3,-0.0088,1,2026,1,28,9,6,6491,5008,11499,660,66
2026-01-28,Wednesday,10:00,26.5,41,1766,1454,1747,1060,1348,1194,1352,1247,1322,23,23,254,180,58,25,0,336,285,165,5126.1,4961.1,0.0384,0,2026,1,28,10,6,7375,5115,12490,621,46
2026-01-28,Wednesday,11:00,26.0,40,1208,1424,1666,1362,1659,1058,1419,1208,1389,35,27,231,180,74,28,0,346,309,199,5028.2,4829.2,0.0378,0,2026,1,28,11,6,7319,5074,12393,655,62
2026-01-28,Wednesday,12:00,27.0,41,999,828,879,747,699,638,647,558,643,37,48,224,180,428,138,0,299,325,194,5054.5,4860.5,0.0559,0,2026,1,28,12,6,4152,2486,6638,624,85
2026-01-28,Wednesday,13:00,27.8,46,864,750,773,801,693,580,606,470,686,28,40,333,180,364,178,0,297,325,236,4301.9,4065.9,0.0765,0,2026,1,28,13,6,3881,2342,6223,622,68
2026-01-28,Wednesday,14:00,29.0,39,1207,1059,1204,1144,1290,1012,1129,1001,863,37,24,339,180,81,36,0,352,286,203,4842.1,4639.1,0.0841,0,2026,1,28,14,6,5904,4005,9909,638,61
2026-01-28,Wednesday,15:00,28.4,38,1213,1380,1172,1045,1201,1044,1219,806,1128,39,36,389,180,133,53,0,337,305,132,5327.4,5195.4,0.0869,0,2026,1,28,15,6,6011,4197,10208,642,75
2026-01-28,Wednesday,16:00,26.8,40,1264,1482,759,1217,1280,838,1089,1109,1204,14,38,306,180,144,58,0,309,315,110,4581.2,4471.2,0.0672,0,2026,1,28,16,6,6002,4240,10242,624,52
2026-01-28,Wednesday,17:00,27.6,39,565,566,596,538,634,411,446,483,644,24,31,309,180,128,52,0,425,420,62,4377.0,4315.0,0.0689,0,2026,1,28,17,6,2899,1984,4883,845,55
2026-01-28,Wednesday,18:00,27.2,40,598,543,599,519,647,435,492,530,394,0,11,350,5,262,86,0,434,406,31,3598.2,3567.2,0.0924,0,2026,1,28,18,6,2906,1851,4757,840,11
2026-01-28,Wednesday,19:00,26.5,47,664,587,700,446,604,493,537,440,415,12,7,270,5,277,124,0,397,433,0,3910.0,3910.0,0.0455,0,2026,1,28,19,6,3001,1885,4886,830,19
2026-01-28,Wednesday,20:00,25.3,45,171,170,176,144,201,121,110,158,109,0,0,238,5,354,107,0,401,404,0,2808.7,2808.7,0.1074,0,2026,1,28,20,6,862,498,1360,805,0
2026-01-28,Wednesday,21:00,25.0,53,157,204,169,168,157,161,135,144,133,0,0,73,5,20,10,0,469,492,0,2812.4,2812.4,0.1166,0,2026,1,28,21,6,855,573,1428,961,0
2026-01-28,Wednesday,22:00,23.8,52,14,40,23,37,34,38,12,12,18,0,0,14,5,20,10,0,520,455,0,2663.0,2663.0,0.0887,0,2026,1,28,22,6,148,80,228,975,0
2026-01-28,Wednesday,23:00,23.6,51,11,4,11,11,32,7,24,2,27,0,0,8,5,20,10,0,455,482,0,2569.1,2569.1,0.0729,0,2026,1,28,23,6,69,60,129,937,0
2026-01-29,Thursday,00:00,23.8,62,35,16,8,10,37,16,0,21,29,0,0,4,5,20,10,0,484,487,0,2651.8,2651.8,0.0382,0,2026,1,29,0,4,106,66,172,971,0
2026-01-29,Thursday,01:00,22.9,58,2,9,20,38,3,40,39,19,31,0,0,11,5,20,10,0,533,491,0,2716.3,2716.3,0.0445,0,2026,1,29,1,4,72,129,201,1024,0
2026-01-29,Thursday,02:00,22.0,65,4,20,33,14,11,33,4,32,10,0,0,13,5,20,10,0,460,422,0,2623.8,2623.8,-0.0417,1,2026,1,29,2,4,82,79,161,882,0
2026-01-29,Thursday,03:00,21.2,62,34,34,25,5,22,14,13,21,21,0,0,11,5,20,10,0,441,394,0,2539.6,2539.6,-0.0416,1,2026,1,29,3,4,120,69,189,835,0
2026-01-29,Thursday,04:00,23.7,59,18,13,39,33,30,35,0,7,22,0,0,14,5,20,10,0,504,420,0,2546.3,2546.3,0.0524,0,2026,1,29,4,4,133,64,197,924,0
2026-01-29,Thursday,05:00,23.9,57,15,39,39,15,2,20,24,7,24,0,0,8,5,20,10,0,486,419,0,2682.4,2682.4,0.0886,0,2026,1,29,5,4,110,75,185,905,0
2026-01-29,Thursday,06:00,25.8,53,206,148,186,174,187,139,90,129,138,0,0,9,5,20,10,0,437,442,11,2683.8,2672.8,0.1325,0,2026,1,29,6,4,901,496,1397,879,0
2026-01-29,Thursday,07:00,24.6,49,510,391,387,366,442,369,222,392,439,0,0,40,5,140,56,0,384,354,31,2803.6,2772.6,0.0986,0,2026,1,29,7,4,2096,1422,3518,738,0
2026-01-29,Thursday,08:00,25.2,53,1119,1367,1204,849,1280,966,926,1008,1109,14,7,80,5,168,70,0,405,340,56,4587.0,4531.0,-0.0072,1,2026,1,29,8,4,5819,4009,9828,745,21
2026-01-29,Thursday,09:00,26.8,53,1628,1355,1325,1195,1042,1087,1242,1006,1219,30,19,120,180,150,56,0,310,280,91,5040.0,4949.0,-0.0036,1,2026,1,29,9,4,6545,4554,11099,590,49
2026-01-29,Thursday,10:00,26.3,44,1437,1649,1623,1454,1498,1157,1019,1467,1158,34,37,228,180,74,29,0,360,295,139,5408.8,5269.8,0.0031,0,2026,1,29,10,4,7661,4801,12462,655,71
2026-01-29,Thursday,11:00,27.3,42,1586,1212,1612,1773,1660,1389,1383,1356,1542,37,33,242,180,65,27,0,320,309,158,5690.3,5532.3,0.0167,0,2026,1,29,11,4,7843,5670,13513,629,70
2026-01-29,Thursday,12:00,28.2,40,682,733,746,543,892,640,658,733,623,42,38,281,180,352,178,0,318,316,218,4879.0,4661.0,0.08,0,2026,1,29,12,4,3596,2654,6250,634,80
2026-01-29,Thursday,13:00,28.3,40,787,801,946,549,836,561,628,611,640,39,33,338,180,313,161,0,319,282,211,4402.3,4191.3,0.0974,0,2026,1,29,13,4,3919,2440,6359,601,72
2026-01-29,Thursday,14:00,27.7,38,1424,1133,1170,1203,1156,1042,859,1129,1363,55,39,352,180,73,41,0,341,294,173,5526.7,5353.7,0.0387,0,2026,1,29,14,4,6086,4393,10479,635,94
2026-01-29,Thursday,15:00,27.4,42,1177,1431,1080,1016,1135,1145,972,880,1043,35,28,315,180,163,49,0,319,297,124,5037.6,4913.6,0.0717,0,2026,1,29,15,4,5839,4040,9879,616,63
2026-01-29,Thursday,16:00,28.0,39,1149,1469,1223,1403,931,1074,1291,1005,1094,32,27,319,180,130,50,0,350,312,109,5154.1,5045.1,0.0685,0,2026,1,29,16,4,6175,4464,10639,662,59
2026-01-29,Thursday,17:00,27.0,40,584,595,504,509,558,614,326,479,633,25,29,310,180,125,41,0,435,386,61,4228.9,4167.9,0.0682,0,2026,1,29,17,4,2750,2052,4802,821,54
2026-01-29,Thursday,18:00,27.9,50,646,561,495,573,722,475,350,529,587,11,12,239,5,274,112,0,428,386,35,3681.6,3646.6,0.0905,0,2026,1,29,18,4,2997,1941,4938,814,23
2026-01-29,Thursday,19:00,25.5,40,725,639,583,513,557,426,464,365,478,1,11,256,5,286,107,0,450,438,0,3696.8,3696.8,0.0421,0,2026,1,29,19,4,3017,1733,4750,888,12
2026-01-29,Thursday,20:00,26.1,48,158,185,198,161,209,114,120,154,154,0,0,284,5,269,98,0,424,368,0,2713.2,2713.2,0.142,0,2026,1,29,20,4,911,542,1453,792,0
2026-01-29,Thursday,21:00,25.8,53,187,134,157,132,194,130,121,140,138,0,0,63,5,20,10,0,543,452,0,2762.4,2762.4,0.1291,0,2026,1,29,21,4,804,529,1333,995,0
2026-01-29,Thursday,22:00,23.3,55,9,1,29,21,2,5,4,3,11,0,0,8,5,20,10,0,482,432,0,2664.6,2664.6,0.0689,0,2026,1,29,22,4,62,23,85,914,0
2026-01-29,Thursday,23:00,24.3,56,35,4,36,14,16,26,24,28,40,0,0,12,5,20,10,0,540,492,0,2670.8,2670.8,0.1076,0,2026,1,29,23,4,105,118,223,1032,0
2026-01-30,Friday,00:00,22.9,63,27,20,1,24,7,34,0,39,4,0,0,1,5,20,10,0,475,443,0,2546.5,2546.5,-0.0039,1,2026,1,30,0,0,79,77,156,918,0
2026-01-30,Friday,01:00,23.2,58,4,22,32,6,18,19,38,5,18,0,0,14,5,20,10,0,461,477,0,2580.6,2580.6,0.057,0,2026,1,30,1,0,82,80,162,938,0
2026-01-30,Friday,02:00,21.2,58,24,25,1,30,10,34,14,8,25,0,0,9,5,20,10,0,492,446,0,2616.3,2616.3,0.0048,0,2026,1,30,2,0,90,81,171,938,0
2026-01-30,Friday,03:00,21.2,63,40,9,19,23,0,35,35,9,7,0,0,1,5,20,10,0,440,447,0,2526.6,2526.6,-0.0518,1,2026,1,30,3,0,91,86,177,887,0
2026-01-30,Friday,04:00,23.0,58,0,36,38,25,34,35,5,19,13,0,0,11,5,20,10,0,454,438,0,2599.3,2599.3,0.0587,0,2026,1,30,4,0,133,72,205,892,0
2026-01-30,Friday,05:00,22.0,56,13,26,32,9,10,11,14,39,16,0,0,6,5,20,10,0,453,479,0,2547.5,2547.5,0.0079,0,2026,1,30,5,0,90,80,170,932,0
2026-01-30,Friday,06:00,25.0,58,151,178,149,145,153,127,185,154,169,0,0,3,5,20,10,0,478,397,12,2810.2,2798.2,0.0908,0,2026,1,30,6,0,776,635,1411,875,0
2026-01-30,Friday,07:00,25.0,54,488,519,391,336,406,410,273,263,379,0,0,40,5,150,63,0,417,359,30,3134.4,3104.4,0.0715,0,2026,1,30,7,0,2140,1325,3465,776,0
2026-01-30,Friday,08:00,25.5,45,1426,1135,1146,1147,1344,940,1158,728,1145,15,2,80,5,144,71,0,398,356,67,4339.1,4272.1,0.0286,0,2026,1,30,8,0,6198,3971,10169,754,17
2026-01-30,Friday,09:00,27.1,42,1313,1316,1272,1309,998,1128,1047,975,1058,23,3,120,180,146,57,0,336,289,111,4536.2,4425.2,0.0764,0,2026,1,30,9,0,6208,4208,10416,625,26
2026-01-30,Friday,10:00,27.7,46,1438,1539,1363,1286,1516,1104,1403,1167,1369,39,36,202,180,70,29,0,343,283,138,5612.2,5474.2,-0.0065,1,2026,1,30,10,0,7142,5043,12185,626,75
2026-01-30,Friday,11:00,27.1,41,1979,1563,1393,1282,1635,1087,1256,1346,1603,39,31,301,180,65,23,0,322,329,155,5551.7,5396.7,0.014,0,2026,1,30,11,0,7852,5292,13144,651,70
2026-01-30,Friday,12:00,28.8,38,685,616,775,711,906,648,599,630,684,28,55,302,180,390,162,0,340,301,216,4907.5,4691.5,0.1031,0,2026,1,30,12,0,3693,2561,6254,641,83
2026-01-30,Friday,13:00,28.2,38,947,791,807,814,767,653,691,575,679,40,34,377,180,328,133,0,352,316,184,4835.1,4651.1,0.0954,0,2026,1,30,13,0,4126,2598,6724,668,74
2026-01-30,Friday,14:00,28.9,39,1771,1011,1340,1325,1411,1024,1013,1105,1235,42,45,298,180,87,32,0,318,322,193,5928.1,5735.1,0.0008,0,2026,1,30,14,0,6858,4377,11235,640,87
2026-01-30,Friday,15:00,28.1,40,1367,1177,1228,1319,1292,950,933,993,1134,42,27,340,180,136,44,0,309,291,141,5137.3,4996.3,0.0739,0,2026,1,30,15,0,6383,4010,10393,600,69
2026-01-30,Friday,16:00,27.7,39,1419,1538,1480,894,1363,1027,1069,999,1140,31,27,302,180,128,55,0,338,319,87,5125.4,5038.4,0.065,0,2026,1,30,16,0,6694,4235,10929,657,58
2026-01-30,Friday,17:00,28.1,45,625,579,590,467,581,533,527,474,538,20,29,305,180,131,52,0,428,394,62,4173.9,4111.9,0.0915,0,2026,1,30,17,0,2842,2072,4914,822,49
2026-01-30,Friday,18:00,28.1,47,562,599,532,521,737,471,511,521,461,4,11,261,5,237,98,0,356,418,34,3538.5,3504.5,0.1072,0,2026,1,30,18,0,2951,1964,4915,774,15
2026-01-30,Friday,19:00,25.8,44,595,522,637,595,512,532,579,601,705,5,12,238,5,346,104,0,414,413,0,3671.0,3671.0,0.0561,0,2026,1,30,19,0,2861,2417,5278,827,17
2026-01-30,Friday,20:00,26.4,44,174,196,163,157,179,159,112,149,145,0,0,249,5,298,95,0,403,358,0,2724.2,2724.2,0.1367,0,2026,1,30,20,0,869,565,1434,761,0
2026-01-30,Friday,21:00,26.3,50,151,160,135,134,177,120,158,138,151,0,0,40,5,20,10,0,490,495,0,2904.2,2904.2,0.1339,0,2026,1,30,21,0,757,567,1324,985,0
2026-01-30,Friday,22:00,25.1,55,27,10,0,20,15,14,27,17,23,0,0,4,5,20,10,0,492,488,0,2640.9,2640.9,0.119,0,2026,1,30,22,0,72,81,153,980,0
2026-01-30,Friday,23:00,24.2,56,21,30,29,28,22,19,31,35,6,0,0,5,5,20,10,0,485,453,0,2662.5,2662.5,0.1031,0,2026,1,30,23,0,130,91,221,938,0
2026-01-31,Saturday,00:00,24.6,62,38,5,17,8,34,12,16,40,4,0,0,2,5,20,10,0,429,473,0,2567.8,2567.8,0.0393,0,2026,1,31,0,2,102,72,174,902,0
2026-01-31,Saturday,01:00,23.5,57,1,32,40,1,37,37,25,37,13,0,0,1,5,20,10,0,468,447,0,2511.8,2511.8,0.056,0,2026,1,31,1,2,111,112,223,915,0
2026-01-31,Saturday,02:00,22.8,64,35,16,34,34,30,9,23,25,14,0,0,9,5,20,10,0,459,475,0,2615.6,2615.6,-0.0143,1,2026,1,31,2,2,149,71,220,934,0
2026-01-31,Saturday,03:00,22.3,54,8,29,32,32,5,25,23,32,0,0,0,7,5,20,10,0,532,478,0,2679.5,2679.5,0.0364,0,2026,1,31,3,2,106,80,186,1010,0
2026-01-31,Saturday,04:00,22.6,61,39,10,32,8,28,10,11,36,36,0,0,4,5,20,10,0,424,451,0,2593.4,2593.4,0.0184,0,2026,1,31,4,2,117,93,210,875,0
2026-01-31,Saturday,05:00,24.0,60,30,22,2,14,31,14,4,16,23,0,0,7,5,20,10,0,487,465,0,2636.8,2636.8,0.0701,0,2026,1,31,5,2,99,57,156,952,0
2026-01-31,Saturday,06:00,24.4,57,26,21,28,29,25,26,21,20,20,0,0,1,5,20,10,0,510,418,15,2571.3,2556.3,0.0904,0,2026,1,31,6,2,129,87,216,928,0
2026-01-31,Saturday,07:00,25.6,54,64,60,70,69,68,48,49,53,58,0,0,40,5,85,40,0,397,333,29,2443.8,2414.8,0.0747,0,2026,1,31,7,2,331,208,539,730,0
2026-01-31,Saturday,08:00,26.4,53,194,160,177,155,185,157,168,146,188,0,0,60,5,103,35,0,447,378,61,2810.0,2749.0,0.1329,0,2026,1,31,8,2,871,659,1530,825,0
2026-01-31,Saturday,09:00,28.2,44,196,193,208,207,211,164,192,156,195,0,0,80,5,91,39,0,324,302,90,2594.4,2504.4,0.1449,0,2026,1,31,9,2,1015,707,1722,626,0
2026-01-31,Saturday,10:00,27.0,41,287,242,150,184,169,158,111,175,165,7,0,124,5,33,16,0,318,331,126,2644.7,2518.7,0.1247,0,2026,1,31,10,2,1032,609,1641,649,7
2026-01-31,Saturday,11:00,27.6,48,203,196,226,273,230,189,160,216,231,5,1,156,5,37,15,0,301,305,184,2456.3,2272.3,0.1272,0,2026,1,31,11,2,1128,796,1924,606,6
2026-01-31,Saturday,12:00,27.8,39,113,121,112,101,117,83,95,96,82,8,4,173,5,209,92,0,349,320,231,2553.1,2322.1,0.0928,0,2026,1,31,12,2,564,356,920,669,12
2026-01-31,Saturday,13:00,28.8,41,112,103,83,106,113,107,98,109,92,4,8,188,5,217,98,0,297,308,191,2562.7,2371.7,0.132,0,2026,1,31,13,2,517,406,923,605,12
2026-01-31,Saturday,14:00,28.6,38,176,210,183,164,192,207,179,179,177,6,6,169,5,41,20,0,316,269,163,2491.8,2328.8,0.1017,0,2026,1,31,14,2,925,742,1667,585,12
2026-01-31,Saturday,15:00,28.2,42,229,200,164,133,150,133,140,154,148,1,8,185,5,79,32,0,348,282,131,2607.6,2476.6,0.1406,0,2026,1,31,15,2,876,575,1451,630,9
2026-01-31,Saturday,16:00,27.9,43,223,169,181,180,184,168,162,192,137,3,8,160,5,73,34,0,294,310,90,2614.7,2524.7,0.1378,0,2026,1,31,16,2,937,659,1596,604,11
2026-01-31,Saturday,17:00,27.0,41,106,88,93,97,92,68,77,68,73,0,0,108,5,88,31,0,434,380,65,2520.6,2455.6,0.1145,0,2026,1,31,17,2,476,286,762,814,0
2026-01-31,Saturday,18:00,27.4,46,103,89,68,110,107,79,66,72,73,0,0,181,5,166,59,0,417,432,31,2772.6,2741.6,0.1636,0,2026,1,31,18,2,477,290,767,849,0
2026-01-31,Saturday,19:00,27.4,44,57,92,86,82,89,61,78,79,85,0,0,161,5,171,62,0,428,407,0,2681.0,2681.0,0.1567,0,2026,1,31,19,2,406,303,709,835,0
2026-01-31,Saturday,20:00,27.1,49,33,32,24,12,29,19,18,19,21,0,0,140,5,136,57,0,438,420,0,2649.5,2649.5,0.1527,0,2026,1,31,20,2,130,77,207,858,0
2026-01-31,Saturday,21:00,25.4,48,25,26,29,17,24,17,16,23,23,0,0,70,5,20,10,0,512,499,0,2676.9,2676.9,0.1283,0,2026,1,31,21,2,121,79,200,1011,0
2026-01-31,Saturday,22:00,24.9,60,30,38,0,32,8,28,10,14,4,0,0,8,5,20,10,0,491,494,0,2671.0,2671.0,0.0749,0,2026,1,31,22,2,108,56,164,985,0
2026-01-31,Saturday,23:00,23.4,51,13,9,11,10,23,38,7,14,26,0,0,10,5,20,10,0,481,503,0,2720.4,2720.4,0.0614,0,2026,1,31,23,2,66,85,151,984,0
2026-02-01,Sunday,00:00,26.1,50,7,30,30,30,13,37,10,26,1,0,0,7,5,20,10,0,533,433,0,2668.6,2668.6,0.139,0,2026,2,1,0,3,110,74,184,966,0
2026-02-01,Sunday,01:00,24.8,53,2,8,36,37,10,8,40,32,2,0,0,4,5,20,10,0,524,440,0,2561.3,2561.3,0.1048,0,2026,2,1,1,3,93,82,175,964,0
2026-02-01,Sunday,02:00,24.1,53,3,10,16,11,33,25,38,36,40,0,0,0,5,20,10,0,584,479,0,2726.6,2726.6,0.1042,0,2026,2,1,2,3,73,139,212,1063,0
2026-02-01,Sunday,03:00,22.8,50,18,5,13,28,38,30,30,10,14,0,0,13,5,20,10,0,456,463,0,2701.5,2701.5,0.043,0,2026,2,1,3,3,102,84,186,919,0
2026-02-01,Sunday,04:00,26.2,53,38,9,37,11,39,32,16,10,21,0,0,14,5,20,10,0,476,467,0,2602.4,2602.4,0.129,0,2026,2,1,4,3,134,79,213,943,0
2026-02-01,Sunday,05:00,27.3,49,38,37,4,14,24,24,8,6,1,0,0,6,5,20,10,0,483,399,0,2553.6,2553.6,0.1429,0,2026,2,1,5,3,117,39,156,882,0
2026-02-01,Sunday,06:00,27.5,44,24,27,20,26,23,20,18,21,29,0,0,13,5,20,10,0,508,436,19,2599.9,2580.9,0.1486,0,2026,2,1,6,3,120,88,208,944,0
2026-02-01,Sunday,07:00,28.5,46,43,56,68,59,55,48,40,51,71,0,0,40,5,102,46,0,433,411,41,2619.6,2578.6,0.1512,0,2026,2,1,7,3,281,210,491,844,0
2026-02-01,Sunday,08:00,28.2,45,221,168,158,165,196,161,121,180,145,0,0,60,5,91,34,0,478,392,57,2807.2,2750.2,0.159,0,2026,2,1,8,3,908,607,1515,870,0
2026-02-01,Sunday,09:00,29.4,39,230,178,180,136,166,198,194,164,209,0,0,80,5,92,36,0,338,311,128,2604.9,2476.9,0.1102,0,2026,2,1,9,3,890,765,1655,649,0
2026-02-01,Sunday,10:00,29.5,40,257,226,185,165,220,174,180,178,250,0,8,82,5,32,16,0,329,320,171,2734.8,2563.8,0.1371,0,2026,2,1,10,3,1053,782,1835,649,8
2026-02-01,Sunday,11:00,28.9,38,262,257,289,239,234,173,181,180,224,1,1,140,5,35,15,0,354,320,220,2566.7,2346.7,0.1144,0,2026,2,1,11,3,1281,758,2039,674,2
2026-02-01,Sunday,12:00,31.1,38,115,102,114,73,112,92,79,83,111,2,8,150,5,231,94,0,338,337,274,2521.3,2247.3,0.1136,0,2026,2,1,12,3,516,365,881,675,10
2026-02-01,Sunday,13:00,31.2,38,112,97,116,103,136,90,85,104,112,6,8,159,5,245,91,0,341,336,245,2723.2,2478.2,0.1442,0,2026,2,1,13,3,564,391,955,677,14
2026-02-01,Sunday,14:00,31.1,38,252,152,171,173,187,176,137,162,157,0,8,173,5,53,21,0,325,304,213,2689.8,2476.8,0.143,0,2026,2,1,14,3,935,632,1567,629,8
2026-02-01,Sunday,15:00,29.9,38,217,190,204,155,150,147,143,156,155,7,6,197,5,78,32,0,340,317,157,2791.1,2634.1,0.1484,0,2026,2,1,15,3,916,601,1517,657,13
2026-02-01,Sunday,16:00,29.6,40,196,161,189,156,206,199,142,163,133,1,6,178,5,73,30,0,314,327,104,2668.2,2564.2,0.1357,0,2026,2,1,16,3,908,637,1545,641,7
2026-02-01,Sunday,17:00,29.3,41,85,66,91,70,99,70,78,85,67,0,0,137,5,80,37,0,430,408,69,2592.0,2523.0,0.134,0,2026,2,1,17,3,411,300,711,838,0
2026-02-01,Sunday,18:00,29.5,38,119,74,83,81,109,61,90,80,82,0,0,113,5,171,60,0,482,399,32,2711.3,2679.3,0.1326,0,2026,2,1,18,3,466,313,779,881,0
2026-02-01,Sunday,19:00,28.3,42,100,102,68,91,116,69,90,71,65,0,0,123,5,178,59,0,432,438,0,2726.0,2726.0,0.1501,0,2026,2,1,19,3,477,295,772,870,0
2026-02-01,Sunday,20:00,28.7,42,28,24,25,20,29,19,23,20,23,0,0,107,5,145,53,0,420,415,0,2621.8,2621.8,0.144,0,2026,2,1,20,3,126,85,211,835,0
2026-02-01,Sunday,21:00,28.3,43,24,21,26,27,29,22,22,25,23,0,0,74,5,20,10,0,543,487,0,2648.9,2648.9,0.1475,0,2026,2,1,21,3,127,92,219,1030,0
2026-02-01,Sunday,22:00,26.6,48,5,18,38,34,26,16,12,0,0,0,0,3,5,20,10,0,525,554,0,2767.3,2767.3,0.1461,0,2026,2,1,22,3,121,28,149,1079,0
2026-02-01,Sunday,23:00,27.0,48,33,0,24,13,20,26,23,6,9,0,0,13,5,20,10,0,513,457,0,2605.4,2605.4,0.147,0,2026,2,1,23,3,90,64,154,970,0
2026-02-02,Monday,00:00,26.2,53,37,16,16,34,27,36,23,39,17,0,0,12,5,20,10,0,513,465,0,2652.6,2652.6,0.1316,0,2026,2,2,0,1,130,115,245,978,0
2026-02-02,Monday,01:00,26.4,52,13,26,35,35,30,11,23,35,35,0,0,15,5,20,10,0,519,449,0,2713.5,2713.5,0.1375,0,2026,2,2,1,1,139,104,243,968,0
2026-02-02,Monday,02:00,24.9,54,16,19,36,22,25,8,7,14,28,0,0,5,5,20,10,0,417,460,0,2642.7,2642.7,0.1192,0,2026,2,2,2,1,118,57,175,877,0
2026-02-02,Monday,03:00,24.0,56,6,13,32,25,21,35,39,3,10,0,0,12,5,20,10,0,435,440,0,2590.4,2590.4,0.0987,0,2026,2,2,3,1,97,87,184,875,0
2026-02-02,Monday,04:00,26.1,56,40,0,5,9,30,38,27,5,4,0,0,8,5,20,10,0,481,471,0,2637.7,2637.7,0.118,0,2026,2,2,4,1,84,74,158,952,0
2026-02-02,Monday,05:00,26.0,44,14,23,5,38,2,24,25,39,33,0,0,9,5,20,10,0,498,465,0,2613.5,2613.5,0.1193,0,2026,2,2,5,1,82,121,203,963,0
2026-02-02,Monday,06:00,26.4,50,174,181,201,115,155,136,164,112,184,0,0,1,5,20,10,0,489,457,19,2772.7,2753.7,0.1447,0,2026,2,2,6,1,826,596,1422,946,0
2026-02-02,Monday,07:00,28.6,41,468,405,374,507,446,375,397,290,453,0,0,40,5,117,58,0,400,400,40,3032.6,2992.6,0.1482,0,2026,2,2,7,1,2200,1515,3715,800,0
2026-02-02,Monday,08:00,28.6,39,1033,1293,1251,1291,1077,1061,946,1119,1178,12,9,80,5,160,60,0,435,402,64,4290.7,4226.7,0.0911,0,2026,2,2,8,1,5945,4304,10249,837,21
2026-02-02,Monday,09:00,29.0,44,1586,1141,1099,1384,1137,1151,1004,1295,1055,31,26,120,180,161,50,0,292,310,121,4857.6,4736.6,0.0745,0,2026,2,2,9,1,6347,4505,10852,602,57
2026-02-02,Monday,10:00,29.0,40,1633,1421,1533,1131,1383,1425,1199,1208,1627,22,35,294,180,65,29,0,317,301,157,5333.1,5176.1,0.0653,0,2026,2,2,10,1,7101,5459,12560,618,57
2026-02-02,Monday,11:00,30.8,40,1651,1797,1463,1588,1611,1364,1360,1045,1200,36,25,290,180,73,27,0,314,340,245,5424.2,5179.2,0.0741,0,2026,2,2,11,1,8110,4969,13079,654,61
2026-02-02,Monday,12:00,30.7,38,861,754,739,773,980,524,622,540,803,35,30,306,180,449,163,0,341,321,237,4548.7,4311.7,0.1275,0,2026,2,2,12,1,4107,2489,6596,662,65
2026-02-02,Monday,13:00,30.5,38,696,734,841,744,824,641,669,569,649,41,41,317,180,377,147,0,400,331,208,4956.9,4748.9,0.123,0,2026,2,2,13,1,3839,2528,6367,731,82
2026-02-02,Monday,14:00,30.3,38,1397,987,1004,1073,1306,1019,1236,863,1023,47,39,355,180,108,33,0,334,309,160,5399.4,5239.4,0.1057,0,2026,2,2,14,1,5767,4141,9908,643,86
2026-02-02,Monday,15:00,31.1,38,1450,1217,1140,1339,1198,1087,1070,1234,1256,27,28,367,180,134,51,0,357,317,196,5185.6,4989.6,0.1291,0,2026,2,2,15,1,6344,4647,10991,674,55
2026-02-02,Monday,16:00,30.2,40,1222,1375,1450,970,1222,1193,1195,1028,1025,36,37,294,180,118,55,0,349,308,111,5279.2,5168.2,0.0817,0,2026,2,2,16,1,6239,4441,10680,657,73
2026-02-02,Monday,17:00,28.8,38,634,575,497,424,558,542,563,559,473,18,27,327,180,140,43,0,425,423,72,4256.4,4184.4,0.1084,0,2026,2,2,17,1,2688,2137,4825,848,45
2026-02-02,Monday,18:00,29.8,39,636,643,599,546,575,494,518,505,548,8,0,327,5,277,100,0,472,389,28,3623.8,3595.8,0.1096,0,2026,2,2,18,1,2999,2065,5064,861,8
2026-02-02,Monday,19:00,29.5,38,601,551,543,603,645,488,457,410,614,1,8,283,5,250,115,0,446,416,0,3631.1,3631.1,0.1115,0,2026,2,2,19,1,2943,1969,4912,862,9
2026-02-02,Monday,20:00,28.2,41,182,159,178,189,154,112,106,137,138,0,0,251,5,273,90,0,399,431,0,2827.8,2827.8,0.1418,0,2026,2,2,20,1,862,493,1355,830,0
